src_ip,dst_ip,Dst Port,Protocol,timespan,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
192.168.234.178,216.58.198.67,443,17,2025-08-30 13:46:37,0.29268598556518555,34224.39233179159,58.08272632928592,30.749678644916074,27.33304768436984,9,8,5631,4386,1292,73,625.6666666666666,596.2374620158575,1292,66,548.25,499.0856013751549,1292,66,589.2352941176471,553.999737673729,306915.70934256056,180,160,20,9,0.018292874097824097,0.1090090274810791,0.0,0.03137121593073006,0.29268598556518555,0.14006805419921875,0.0,0.03658574819564819,0.05525211832660978,0.10703110694885254,0.07600617408752441,0.0,0.015290158135550362,0.025696599046878044,0,0,0,0,0,0,0,0,0.8888888888888888,589.2352941176471,0,0,0,0,0,0,0,0,0,0,625.6666666666666,548.25,9,8,5631,4386

192.168.234.178,224.0.0.251,5353,17,2025-08-30 13:46:42,0.0,0,0,0,0,2,0,238,0,119,119,119.0,0.0,0,0,0,0.0,119,119,119.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,119.0,0,2,0,238,0

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:46:43,1.5529019832611084,8459.001367500528,16.742846799255005,9.015379045752695,7.72746775350231,14,12,7318,5818,1464,54,522.7142857142857,604.5434438567704,1464,54,484.8333333333333,580.3584859569318,1464,54,505.2307692307692,593.8039891368135,352603.17751479294,280,240,20,7,0.062116079330444336,0.32459092140197754,0.0,0.10793201847193062,1.3093039989471436,0.4225940704345703,0.0,0.10071569222670335,0.1508385882592485,1.3085410594940186,0.32554101943969727,0.0,0.11895827813581987,0.12915607982117494,4,2,3,0,8,24,0,0,0.8571428571428571,505.2307692307692,64240,65535,0,0,0,0,0,0,0,0,522.7142857142857,484.8333333333333,14,12,7318,5818

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:46:47,7.415618896484375,2249.1716784295973,4.989468919113562,2.6970102265478713,2.2924586925656905,20,17,8807,7872,1464,54,440.35,547.0407914406384,1464,54,463.05882352941177,581.0336094954592,1464,54,450.7837837837838,563.0278249153645,317000.3316289263,400,340,20,11,0.20598941379123265,5.419262886047363,0.0,0.8860136819492146,7.415618896484375,5.557322025299072,0.0,0.3902957313939145,1.2233910066743776,7.14084792137146,5.688145875930786,0.0,0.44630299508571625,1.3589094268907502,7,2,3,0,13,35,0,0,0.85,450.7837837837838,64240,65535,0,0,0,0,0,0,0,0,440.35,463.05882352941177,20,17,8807,7872

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:46:47,1.4257440567016602,7828.8946375286705,17.534703990164555,9.11804607488557,8.416657915278986,13,12,5344,5818,1464,54,411.0769230769231,515.167704066947,1464,54,484.8333333333333,580.3584859569318,1464,54,446.48,548.6677770746155,301036.3296,260,240,20,6,0.059406002362569175,0.2853999137878418,0.0,0.10465246317822725,1.1775269508361816,0.29947686195373535,0.0,0.09812724590301514,0.1295365712000902,1.167067050933838,0.31810498237609863,0.0,0.10609700463034889,0.12905803418292527,4,2,3,0,8,23,0,0,0.9230769230769231,446.48,64240,65535,0,0,0,0,0,0,0,0,411.0769230769231,484.8333333333333,13,12,5344,5818

192.168.234.178,18.66.147.61,443,6,2025-08-30 13:46:48,0.0958089828491211,2254.4858903277823,41.749738709773744,31.31230403233031,10.437434677443436,3,1,162,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,0.031936327616373696,0.09552717208862305,0.0,0.04496566452933125,0.0958089828491211,0.0958089828491211,0.0,0.04790449142456055,0.04790449142456055,0,0,0,0,0,0,3,0,0,0,4,0,0,0.3333333333333333,54.0,257,135,0,0,0,0,0,0,0,0,54.0,54.0,3,1,162,54

192.168.234.178,142.250.201.34,443,6,2025-08-30 13:46:48,0.07719898223876953,2797.964347922766,51.814154591162335,38.860615943371755,12.953538647790584,3,1,162,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,0.025732994079589844,0.07713198661804199,0.0,0.036344586461435985,0.07719898223876953,0.07719898223876953,0.0,0.038599491119384766,0.038599491119384766,0,0,0,0,0,0,3,0,0,0,4,0,0,0.3333333333333333,54.0,255,1076,0,0,0,0,0,0,0,0,54.0,54.0,3,1,162,54

192.168.234.178,178.250.7.13,443,6,2025-08-30 13:46:48,0.09559893608093262,9184.202628120238,62.762204747974295,41.84146983198286,20.92073491599143,4,2,216,662,54,54,54.0,0.0,608,54,331.0,277.0,608,54,146.33333333333334,206.46360992248054,42627.22222222221,80,40,20,0,0.019119787216186523,0.09516310691833496,0.0,0.03802194408400104,0.09559893608093262,0.09555506706237793,0.0,0.03186631202697754,0.04503475413198216,0,0,0,0,0,0,3,0,2,1,5,0,0,0.5,146.33333333333334,258,69,0,0,0,0,0,0,0,0,54.0,331.0,4,2,216,662

192.168.234.178,146.75.117.44,443,6,2025-08-30 13:46:48,0.09551405906677246,4208.804483107223,73.28764025311084,41.8786515732062,31.408988679904645,4,3,216,186,54,54,54.0,0.0,78,54,62.0,11.313708498984761,78,54,57.42857142857143,8.398250546685182,70.53061224489795,80,60,20,0,0.015919009844462078,0.09498715400695801,0.0,0.03536077655313916,0.09551405906677246,0.09547209739685059,0.0,0.031838019688924156,0.0449960911228168,0.0,0.0,0.0,0.0,0.0,0,3,0,2,1,6,0,0,0.75,57.42857142857143,258,297,0,0,0,0,0,0,0,0,54.0,62.0,4,3,216,186

192.168.234.178,146.75.117.44,443,6,2025-08-30 13:46:48,0.0950620174407959,4228.818310639824,73.63613973750937,42.07779413571964,31.558345601789732,4,3,216,186,54,54,54.0,0.0,78,54,62.0,11.313708498984761,78,54,57.42857142857143,8.398250546685182,70.53061224489795,80,60,20,0,0.015843669573465984,0.09205985069274902,0.0,0.034099265073212585,0.0950620174407959,0.09493803977966309,0.0,0.03168733914693197,0.044725027971026426,0.002765178680419922,0.002765178680419922,0.0,0.001382589340209961,0.001382589340209961,0,3,0,2,1,6,0,0,0.75,57.42857142857143,254,297,0,0,0,0,0,0,0,0,54.0,62.0,4,3,216,186

192.168.234.178,178.250.7.13,443,6,2025-08-30 13:46:48,0.18774986267089844,1853.5299842535683,31.957413521613248,21.304942347742166,10.652471173871083,4,2,216,132,54,54,54.0,0.0,78,54,66.0,12.0,78,54,58.0,8.94427190999916,80.0,80,40,20,0,0.03754997253417969,0.18721795082092285,0.0,0.0748341295344235,0.18774986267089844,0.18735289573669434,0.0,0.06258328755696614,0.08822558487452827,0,0,0,0,0,0,3,0,2,1,5,0,0,0.5,58.0,258,63,0,0,0,0,0,0,0,0,54.0,66.0,4,2,216,132

192.168.234.178,178.250.7.13,443,6,2025-08-30 13:46:48,0.09429502487182617,3690.5446546414432,63.630080252438674,42.42005350162578,21.21002675081289,4,2,216,132,54,54,54.0,0.0,78,54,66.0,12.0,78,54,58.0,8.94427190999916,80.0,80,40,20,0,0.018859004974365233,0.09133481979370117,0.0,0.036250311030368416,0.09429502487182617,0.09152889251708984,0.0,0.03143167495727539,0.04251015204924374,0,0,0,0,0,0,3,0,2,1,5,0,0,0.5,58.0,258,63,0,0,0,0,0,0,0,0,54.0,66.0,4,2,216,132

192.168.234.178,178.250.7.13,443,6,2025-08-30 13:46:48,0.09453511238098145,3681.1719078255474,63.46848116940599,42.31232077960399,21.156160389801997,4,2,216,132,54,54,54.0,0.0,78,54,66.0,12.0,78,54,58.0,8.94427190999916,80.0,80,40,20,0,0.01890702247619629,0.0939180850982666,0.0,0.0375061491964466,0.09453511238098145,0.09448790550231934,0.0,0.03151170412699381,0.044530903216167476,0,0,0,0,0,0,3,0,2,1,5,0,0,0.5,58.0,258,72,0,0,0,0,0,0,0,0,54.0,66.0,4,2,216,132

192.168.234.178,146.75.117.44,443,6,2025-08-30 13:46:48,0.18757891654968262,2143.09799520313,37.31762678214405,21.32435816122517,15.99326862091888,4,3,216,186,54,54,54.0,0.0,78,54,62.0,11.313708498984761,78,54,57.42857142857143,8.398250546685182,70.53061224489795,80,60,20,0,0.031263152758280434,0.18659496307373047,0.0,0.06946712489275994,0.18757891654968262,0.18742799758911133,0.0,0.06252630551656087,0.08831885493699453,0.0,0.0,0.0,0.0,0.0,0,3,0,2,1,6,0,0,0.75,57.42857142857143,257,320,0,0,0,0,0,0,0,0,54.0,62.0,4,3,216,186

192.168.234.178,18.245.60.124,443,6,2025-08-30 13:46:48,0.18707919120788574,1154.591264829539,21.38131971906554,16.035989789299155,5.345329929766385,3,1,162,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,60,20,20,0,0.06235973040262858,0.18640613555908203,0.0,0.08771448464632604,0.18707919120788574,0.18707919120788574,0.0,0.09353959560394287,0.09353959560394287,0,0,0,0,0,0,3,0,0,0,4,0,0,0.3333333333333333,54.0,257,145,0,0,0,0,0,0,0,0,54.0,54.0,3,1,162,54

192.168.234.178,146.75.117.44,443,6,2025-08-30 13:46:48,0.18660306930541992,2154.3054007436085,37.51278060996333,21.43587463426476,16.07690597569857,4,3,216,186,54,54,54.0,0.0,78,54,62.0,11.313708498984761,78,54,57.42857142857143,8.398250546685182,70.53061224489795,80,60,20,0,0.03110051155090332,0.18619608879089355,0.0,0.06936093137862999,0.18660306930541992,0.186492919921875,0.0,0.06220102310180664,0.08788765459217263,0.0,0.0,0.0,0.0,0.0,0,3,0,2,1,6,0,0,0.75,57.42857142857143,257,298,0,0,0,0,0,0,0,0,54.0,62.0,4,3,216,186

52.123.128.14,192.168.234.178,51319,6,2025-08-30 13:47:04,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,54.0,0,0,0,0,0,0,0,0,0,0,54.0,0,2,0,108,0

192.168.234.178,149.154.167.99,443,6,2025-08-30 13:49:07,120.23135209083557,239.5381861649648,1.1477871420404564,0.7152876392426032,0.4324995027978531,86,52,14828,13972,1294,54,172.41860465116278,180.85523345433066,1294,54,268.6923076923077,304.52728426843026,1294,54,208.69565217391303,239.80087176038046,57504.45809703844,1720,1040,20,45,0.8776011101520844,8.261059999465942,0.0,1.6130814872232184,120.23135209083557,8.261059999465942,0.0,1.4144864951863008,1.8561518220577062,116.70604109764099,8.444015979766846,0.0,2.2883537470125686,2.116418678666829,44,0,3,0,89,136,0,0,0.6046511627906976,208.69565217391303,64240,65535,0,0,0,0,0,0,0,0,172.41860465116278,268.6923076923077,86,52,14828,13972

192.168.234.178,20.111.1.3,443,6,2025-08-30 13:49:10,116.28065299987793,146.67960284001762,0.3009959017003176,0.16339777520874385,0.13759812649157377,19,16,8003,9053,1464,54,421.2105263157895,446.31751489239474,1464,54,565.8125,541.0507391583067,1464,54,487.3142857142857,497.13974875875533,247147.92979591835,380,320,20,10,3.420019205878763,45.1280779838562,0.0,9.244199736920686,116.13937902450562,45.1280779838562,0.0,6.452187723583645,11.91154664753255,116.1067910194397,45.3221230506897,0.0,7.740452734629313,12.798378730357268,8,0,3,0,16,33,0,0,0.8421052631578947,487.3142857142857,64240,65535,0,0,0,0,0,0,0,0,421.2105263157895,565.8125,19,16,8003,9053

192.168.234.178,13.69.116.108,443,6,2025-08-30 13:49:10,106.4904990196228,263.7794005906941,0.7324597097214005,0.42257290945465414,0.30988680026674637,45,33,18499,9591,1464,54,411.0888888888889,521.6514299040957,1464,54,290.6363636363636,457.7056628764834,1464,54,360.12820512820514,499.16536386905085,249166.06048652195,900,660,20,30,1.382993493761335,44.95217299461365,0.0,6.89278735248249,106.4904990196228,44.95217299461365,0.0,2.4202386140823364,8.985991037803219,106.13170981407166,45.111424922943115,0.0,3.3166159316897392,10.429058046651917,21,0,3,0,33,76,0,0,0.7333333333333333,360.12820512820514,64240,65535,0,0,0,0,0,0,0,0,411.0888888888889,290.6363636363636,45,33,18499,9591

192.168.234.178,20.250.119.64,443,6,2025-08-30 13:49:14,94.66128396987915,6895.342769782138,7.003919365925398,2.313511826753638,4.690407539171759,219,444,44428,608294,1464,54,202.8675799086758,412.48313185279824,1464,54,1370.0315315315315,326.31841921269813,1464,54,984.4977375565611,654.8710254314452,428856.0599496325,4380,8880,20,28,0.14299287608743075,45.189064025878906,0.0,2.478906641694017,94.48850703239441,45.314111948013306,0.0,0.43343351849722206,4.3128521942874904,94.42784094810486,45.348737955093384,0.0,0.2131553971740516,3.039010895974138,6,0,3,0,179,661,0,0,2.0273972602739727,984.4977375565611,64240,65535,0,0,0,0,0,0,0,0,202.8675799086758,1370.0315315315315,219,444,44428,608294

192.168.234.178,52.98.179.50,443,6,2025-08-30 13:49:19,90.41210699081421,4.6232746245197935,0.0774232592622932,0.044241862435596115,0.03318139682669709,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.068684498469034,45.12585496902466,0.0,21.215975895907942,90.31705093383789,45.20956802368164,0.0,30.10568364461263,21.287973852619594,90.32839393615723,45.21411204338074,45.11428189277649,45.16419696807861,0.04991507530212402,0,0,0,0,0,7,0,0,0.75,59.714285714285715,255,16385,0,0,0,0,0,0,0,0,55.0,66.0,4,3,220,198

192.168.234.178,13.69.116.108,443,6,2025-08-30 13:47:07,32.9546639919281,4.976533823563489,0.09103415530908822,0.06068943687272548,0.03034471843636274,2,1,110,54,55,55,55.0,0.0,54,54,54.0,0.0,55,54,54.666666666666664,0.4714045207910317,0.22222222222222224,40,20,20,2,16.47733199596405,32.9546639919281,0.0,16.47733199596405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.5,54.666666666666664,253,0,0,0,0,0,0,0,0,0,55.0,54.0,2,1,110,54

192.168.234.178,91.106.99.251,443,6,2025-08-30 13:47:12,0.03684496879577637,7328.001863607245,135.70373821494897,81.42224292896938,54.28149528597959,3,2,162,108,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,60,40,20,0,0.009211242198944092,0.0315699577331543,0.0,0.013063462293462285,0.00527501106262207,0.00527501106262207,0.0,0.002637505531311035,0.002637505531311035,0,0,0,0,0,0,3,0,0,0,5,0,0,0.6666666666666666,54.0,259,501,0,0,0,0,0,0,0,0,54.0,54.0,3,2,162,108

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:47:16,33.11433696746826,921.7759676114601,2.204483214376772,1.2079360078776833,0.9965472064990887,40,33,21392,9132,1464,54,534.8,589.2953928209519,1464,54,276.72727272727275,460.1038929269143,1464,54,418.13698630136986,549.9815517471021,302479.7072621504,800,660,20,29,0.45992134677039254,7.662883043289185,0.0,1.5346657771631818,33.11433696746826,8.072403192520142,0.0,0.849085563268417,2.11801763818479,32.87754487991333,7.905894994735718,0.0,1.0274232774972916,2.2863918482208123,19,2,3,0,29,71,0,0,0.825,418.13698630136986,64240,65535,0,0,0,0,0,0,0,0,534.8,276.72727272727275,40,33,21392,9132

192.168.234.178,142.250.203.228,443,17,2025-08-30 13:47:18,0.234619140625,53874.547346514046,80.98231009365244,38.36004162330905,42.62226847034339,9,10,6805,5835,1292,73,756.1111111111111,599.3182134623094,1292,66,583.5,517.4661824699272,1292,66,665.2631578947369,564.3573748409744,318499.24653739616,180,200,20,9,0.013034396701388888,0.07592201232910156,0.0,0.022160844065749023,0.234619140625,0.1228950023651123,0.0,0.029327392578125,0.04242767916665108,0.11615681648254395,0.07010388374328613,0.0,0.012906312942504883,0.021404686873272308,0,0,0,0,0,0,0,0,1.1111111111111112,665.2631578947369,0,0,0,0,0,0,0,0,0,0,756.1111111111111,583.5,9,10,6805,5835

142.250.200.206,192.168.234.178,51275,6,2025-08-30 13:47:18,9.703636169433594e-05,1669477.267813268,30916.2457002457,20610.830466830466,10305.415233415233,2,1,108,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,4.851818084716797e-05,9.703636169433594e-05,0.0,4.851818084716797e-05,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.5,54.0,1051,0,0,0,0,0,0,0,0,0,54.0,54.0,2,1,108,54

192.168.234.178,20.111.1.3,443,6,2025-08-30 13:47:20,28.951610803604126,450.0267735838051,0.9671309893580892,0.4835654946790446,0.4835654946790446,14,14,5230,7799,1464,54,373.57142857142856,449.6334561595247,1464,54,557.0714285714286,591.7938183771334,1464,54,465.32142857142856,533.4914682388777,284613.1466836735,280,280,20,6,1.0722818816149677,18.408629894256592,0.0,3.855336994441274,28.951610803604126,18.408629894256592,0.0,2.227046984892625,5.319994373802425,28.825767993927002,18.54030990600586,0.0,2.2173667687636156,5.3921316894878,5,2,3,0,10,26,0,0,1.0,465.32142857142856,64240,65535,0,0,0,0,0,0,0,0,373.57142857142856,557.0714285714286,14,14,5230,7799

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:29,0.04417586326599121,5387.557421729533,67.91038766885966,45.27359177923977,22.636795889619886,2,1,148,90,74,74,74.0,0.0,90,90,90.0,0.0,90,74,79.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.022087931632995605,0.04417586326599121,0.0,0.022087931632995605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79.33333333333333,0,0,0,0,0,0,0,0,0,0,74.0,90.0,2,1,148,90

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:29,0.0,0,0,0,0,2,0,148,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,74.0,0,0,0,0,0,0,0,0,0,0,74.0,0,2,0,148,0

192.168.234.178,140.82.121.5,443,6,2025-08-30 13:47:29,20.596853017807007,669.616857879994,1.8449420388224893,0.9224710194112447,0.9224710194112447,19,19,3570,10222,1464,54,187.89473684210526,321.7013807762594,1464,54,538.0,584.6261963628419,1464,54,362.94736842105266,503.27249850973635,253283.20775623256,380,380,20,8,0.5566717031839732,19.41962194442749,0.0,3.1442694709799928,20.596853017807007,19.41962194442749,0.0,1.1442696121003892,4.4333960908792225,20.51091194152832,19.511704921722412,0.0,1.1394951078626845,4.456349134847216,7,2,3,2,16,35,0,0,1.0,362.94736842105266,64240,65535,0,0,0,0,0,0,0,0,187.89473684210526,538.0,19,19,3570,10222

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:30,0.034243106842041016,10045.817442524334,87.60887304527036,58.40591536351357,29.202957681756786,2,1,188,156,94,94,94.0,0.0,156,156,156.0,0.0,156,94,114.66666666666667,29.227080289043965,854.2222222222223,40,20,20,2,0.017121553421020508,0.034243106842041016,0.0,0.017121553421020508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.66666666666667,0,0,0,0,0,0,0,0,0,0,94.0,156.0,2,1,188,156

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:30,0.27030110359191895,1453.9341304108139,11.098733819929878,7.399155879953251,3.6995779399766255,2,1,188,205,94,94,94.0,0.0,205,205,205.0,0.0,205,94,131.0,52.32590180780452,2738.0,40,20,20,2,0.13515055179595947,0.27030110359191895,0.0,0.13515055179595947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,131.0,0,0,0,0,0,0,0,0,0,0,94.0,205.0,2,1,188,205

192.168.234.178,20.189.172.76,443,6,2025-08-30 13:47:30,1.53245210647583,5184.501340319903,14.356076713283558,7.178038356641779,7.178038356641779,11,11,2351,5594,788,54,213.72727272727272,256.7857582106817,1464,54,508.54545454545456,592.9170359925981,1464,54,361.1363636363636,480.07729448255094,230474.20867768594,220,220,20,4,0.07297390983218238,0.2844710350036621,0.0,0.11079791417202904,1.295854091644287,0.3056659698486328,0.0,0.1295854091644287,0.1291477186957542,1.2965400218963623,0.4590790271759033,0.0,0.12965400218963624,0.16375671335827602,4,2,3,0,9,20,0,0,1.0,361.1363636363636,64240,65535,0,0,0,0,0,0,0,0,213.72727272727272,508.54545454545456,11,11,2351,5594

192.168.234.178,20.250.119.64,443,6,2025-08-30 13:47:30,19.50575304031372,26945.84510086397,26.29993309869923,7.946373548339924,18.353559550359307,155,358,77408,448191,1464,54,499.40645161290325,640.4891648427453,1464,54,1251.9301675977654,474.84742405221306,1464,54,1024.5594541910332,633.0122584671506,400704.5193696826,3100,7160,20,58,0.038097173906862736,11.237416982650757,0.0,0.5281690697017242,19.50575304031372,11.268517017364502,0.0,0.12666073402801117,0.9604042706063043,19.377968072891235,11.437999963760376,0.0,0.054280022613140716,0.6448584972349152,14,2,3,2,137,510,0,0,2.3096774193548386,1024.5594541910332,64240,65535,0,0,0,0,0,0,0,0,499.40645161290325,1251.9301675977654,155,358,77408,448191

192.168.234.178,13.107.253.63,443,6,2025-08-30 13:47:30,19.40085005760193,614.3545238797267,1.3401474637866342,0.6700737318933171,0.6700737318933171,13,13,4148,7771,1464,54,319.0769230769231,432.92306325515256,1464,54,597.7692307692307,625.9357492028854,1464,54,458.4230769230769,555.9013590610452,309026.32100591715,260,260,20,7,0.7760340023040772,18.559437036514282,0.0,3.6303651215218795,19.40085005760193,18.71753692626953,0.0,1.6167375048001607,5.156383948107907,19.311362981796265,18.651087045669556,0.0,1.609280248483022,5.138957401872853,6,2,3,0,13,24,0,0,1.0,458.4230769230769,64240,42340,0,0,0,0,0,0,0,0,319.0769230769231,597.7692307692307,13,13,4148,7771

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:47:32,1.311499834060669,12449.8681402385,22.874573996028598,12.19977279788192,10.67480119814668,16,14,10402,5926,1464,54,650.125,647.4786555362269,1464,54,423.2857142857143,558.0573995786543,1464,54,544.2666666666667,617.8418316113672,381728.52888888895,320,280,20,10,0.045224132208988584,0.27021288871765137,0.0,0.0954628730947144,1.0584609508514404,0.27034997940063477,0.0,0.07056406339009604,0.11590643949903649,1.0532808303833008,0.27109694480895996,0.0,0.08102160233717698,0.11635383956398167,4,2,3,0,8,28,0,0,0.875,544.2666666666667,64240,65535,0,0,0,0,0,0,0,0,650.125,423.2857142857143,16,14,10402,5926

98.66.133.186,192.168.234.178,51234,6,2025-08-30 13:47:36,0.22179102897644043,2254.3743194099707,13.526245916459825,9.017497277639883,4.508748638819942,2,1,446,54,223,223,223.0,0.0,54,54,54.0,0.0,223,54,166.66666666666666,79.66736401368436,6346.88888888889,40,20,20,2,0.11089551448822021,0.22179102897644043,0.0,0.11089551448822021,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0.5,166.66666666666666,7621,254,0,0,0,0,0,0,0,0,223.0,54.0,2,1,446,54

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:41,0.04399514198303223,8455.4790195579,68.18934693191856,45.45956462127904,22.72978231063952,2,1,142,230,71,71,71.0,0.0,230,230,230.0,0.0,230,71,124.0,74.95331880577403,5618.0,40,20,20,2,0.021997570991516113,0.04399514198303223,0.0,0.021997570991516113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,124.0,0,0,0,0,0,0,0,0,0,0,71.0,230.0,2,1,142,230

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:47:43,0.026020050048828125,15680.215804134292,115.29570444216391,76.8638029614426,38.4319014807213,2,1,196,212,98,98,98.0,0.0,212,212,212.0,0.0,212,98,136.0,53.74011537017761,2888.0,40,20,20,2,0.013010025024414062,0.026020050048828125,0.0,0.013010025024414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,136.0,0,0,0,0,0,0,0,0,0,0,98.0,212.0,2,1,196,212

192.168.234.178,140.82.112.22,443,6,2025-08-30 13:47:44,1.0497329235076904,12970.918311775946,25.72082802717028,13.336725643717923,12.384102383452356,14,13,6455,7161,1464,54,461.07142857142856,581.2406022940088,1464,54,550.8461538461538,605.7863098935449,1464,54,504.2962962962963,594.8793101881979,353881.3936899862,280,260,20,6,0.040374343211834245,0.3507540225982666,0.0,0.0867691663155381,0.880483865737915,0.35096001625061035,0.0,0.06772952813368577,0.10748405840239032,0.8988668918609619,0.3510739803314209,0.0,0.07490557432174683,0.11224379267542736,3,2,3,2,10,23,0,0,0.9285714285714286,504.2962962962963,64240,65535,0,0,0,0,0,0,0,0,461.07142857142856,550.8461538461538,14,13,6455,7161

192.168.234.178,142.251.37.234,443,17,2025-08-30 13:47:47,0.709481954574585,17755.208457068275,28.18958237210173,12.685312067445778,15.50427030465595,9,11,5633,6964,1292,73,625.8888888888889,596.0233859029441,1292,66,633.0909090909091,557.459571228012,1292,66,629.85,575.1445274885261,330791.2275,180,220,20,9,0.03734115550392553,0.18899798393249512,0.0,0.05289369725476498,0.709481954574585,0.39617180824279785,0.0,0.08868524432182312,0.15466156264977432,0.4764668941497803,0.2538790702819824,0.0,0.04764668941497803,0.07377934643145652,0,0,0,0,0,0,0,0,1.2222222222222223,629.85,0,0,0,0,0,0,0,0,0,0,625.8888888888889,633.0909090909091,9,11,5633,6964

192.168.234.178,151.101.1.229,443,17,2025-08-30 13:47:47,0.7922987937927246,12264.312499435775,16.40795127021355,7.572900586252408,8.835050683961143,6,7,4424,5293,1292,84,737.3333333333334,556.8574523360734,1322,67,756.1428571428571,529.3506611396454,1322,67,747.4615384615385,542.3006000627349,294089.9408284024,120,140,20,6,0.06602489948272705,0.31053900718688965,0.0,0.0865284983835202,0.7020218372344971,0.39107584953308105,0.0,0.1404043674468994,0.1734497233007841,0.48160481452941895,0.19652390480041504,0.0,0.0802674690882365,0.08449589640651976,0,0,0,0,0,0,0,0,1.1666666666666667,747.4615384615385,0,0,0,0,0,0,0,0,0,0,737.3333333333334,756.1428571428571,6,7,4424,5293

192.168.234.178,216.58.198.67,443,17,2025-08-30 13:47:47,0.7001280784606934,16155.615448059798,25.7095816519385,11.426480734194888,14.28310091774361,8,10,5557,5754,1292,73,694.625,597.6215226838806,1292,66,575.4,526.0399604592792,1292,66,628.3888888888889,562.1174391816169,315976.01543209876,160,200,20,8,0.041184004615334904,0.2037351131439209,0.0,0.06673520540237846,0.7001280784606934,0.38724279403686523,0.0,0.10001829692295619,0.1587999771553865,0.44530200958251953,0.27033305168151855,0.0,0.04947800106472439,0.09245756124505855,0,0,0,0,0,0,0,0,1.25,628.3888888888889,0,0,0,0,0,0,0,0,0,0,694.625,575.4,8,10,5557,5754

